Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
2e55c056-99de-4b96-81f5-63af01cee66a,Monitor,4,2881.54,2025-05-01 18:54:14,"33322 Anderson Locks Apt. 929, São Paulo"
988d8c96-51b0-49d6-975b-f2b684be1e45,Notebook,2,2917.44,2025-03-30 03:30:27,"515 Duran Land, Belo Horizonte"
3eaf0f5c-8952-4b3f-919a-2883f04acb46,Mouse,3,3819.82,2024-12-21 13:08:16,"12328 Spencer Prairie, São Paulo"
1dc82211-de37-4d24-9789-12c352bb208b,Mouse,3,4700.69,2024-12-13 07:48:17,"731 Jeffrey Glen, São Paulo"
e824a042-dbad-4b7c-b2da-a12ae5cac3d2,Monitor,5,2740.7,2025-03-02 17:36:42,"672 Davis Lights, Porto Alegre"
add3ddcc-4b6b-4581-ae7d-a5b788498a4a,Teclado,3,3777.9,2025-03-12 12:33:24,"4308 Matthew Freeway Suite 768, Porto Alegre"
c36d8aac-5a2b-4db5-aac2-3d0c638e3e1e,Mouse,2,3426.59,2024-12-29 13:03:30,"147 Harrington Mountains Apt. 018, Porto Alegre"
66aaaf04-00a3-4463-b61a-644a8891989a,Monitor,2,2917.76,2024-12-29 09:57:59,"03946 Brooke Green Apt. 689, Curitiba"
f2fb9d1f-911a-4c04-94c3-9683b2ab5754,Monitor,3,2566.37,2025-05-15 07:37:02,"68495 Katherine Coves, Rio de Janeiro"
d6437def-9d5e-4feb-a4e4-0f6cd9d42166,Teclado,3,4320.58,2025-03-29 02:57:54,"8914 Sara Plain, São Paulo"
8b192017-6e01-45b4-9432-be67f495209a,Mouse,2,505.03,2025-01-17 15:28:31,"427 Jimmy Burgs, São Paulo"
4a3dbbb3-779d-466d-90df-cf975d6c0f6b,Webcam,4,3569.63,2025-01-19 00:35:00,"347 Daniel Ville Apt. 332, Curitiba"
0806dd14-c505-46b4-90ca-22bf9fea5b4d,Monitor,3,4695.93,2025-01-28 23:21:47,"13857 Hall Mountains Suite 388, Porto Alegre"
19c53a64-1d6b-43ad-8b57-7589581b3cc7,Teclado,5,4120.28,2024-12-18 22:40:57,"918 May Ridge, Porto Alegre"
555f36fd-6eaf-4890-9c3a-91dd1f901307,Cadeira Gamer,2,1915.26,2025-01-31 19:34:40,"55423 Porter Prairie, Curitiba"
4e9aac42-2f80-4ad8-b5ef-22f0f0b27384,Headset,1,738.86,2025-01-15 04:36:48,"802 Bianca Lane Apt. 504, Belo Horizonte"
8b5ebeca-7366-4fd3-9393-36a65382fa68,Teclado,5,837.8,2025-01-24 00:57:57,"73196 Hampton Field, Belo Horizonte"
cf0eb15e-54c9-4d27-9b67-602ad8dc902e,Mouse,3,2980.09,2025-01-14 00:13:11,"582 Ryan Ranch, Porto Alegre"
395c9085-e76e-4c1d-b2d1-2d1db41e868c,Mouse,2,1620.17,2025-05-18 01:41:31,"99035 Thomas Square Suite 885, Curitiba"
8a5b00ea-14b0-4266-b5a7-b4fef5f89f6a,Notebook,1,2204.38,2025-01-17 02:15:09,"752 Wu Summit Apt. 569, Porto Alegre"
e7dec50f-907f-42c7-80ae-dcbd64a13383,Headset,5,2651.39,2025-03-22 17:18:58,"5573 Parker Drive Suite 218, Rio de Janeiro"
221190b3-5152-4fa9-ba7c-f47fc8731394,Headset,5,1121.46,2025-01-25 13:12:09,"78179 Brown Forks Apt. 690, São Paulo"
8a1cb208-b5ec-4105-b997-bc33e500bfc5,Notebook,4,4536.33,2025-04-17 02:21:14,"51651 Timothy Turnpike Apt. 755, Belo Horizonte"
402cea6f-19dc-493c-a3f5-ce57c25866a2,Headset,5,3811.47,2024-12-30 22:57:46,"180 Brandon Avenue Apt. 821, São Paulo"
62f04a71-3363-42db-9a38-a27010c8ab70,Webcam,4,1881.33,2025-05-07 21:57:18,"3415 Brooke Plaza, Porto Alegre"
28a36645-5d64-4281-be4f-72b2b06aa807,Headset,2,4865.83,2025-02-16 22:26:43,"85118 Jessica Way, São Paulo"
d3a57650-41f8-4172-903b-80d30d8e5368,Webcam,3,1014.74,2025-02-09 00:12:17,"0180 Kelley Field, Rio de Janeiro"
77f06e9c-b4e6-46c2-b971-a47da397fe9a,Mouse,3,1065.13,2025-01-07 17:27:58,"65131 Reginald Rest Apt. 067, Porto Alegre"
2ab7ec19-219b-475b-9d54-bf41a146b29c,Notebook,4,2816.43,2025-02-10 18:47:26,"4030 Burke Viaduct Apt. 361, Belo Horizonte"
c3b0a538-5da1-4471-8201-4d4c47025fed,Notebook,1,4494.37,2024-12-15 06:23:56,"2461 Jennifer Street Suite 859, Rio de Janeiro"
277b2d64-2be1-4e74-be2a-eae6e9f41f51,Headset,4,2585.02,2025-02-16 18:44:59,"8934 Ashley Rapid Apt. 988, Porto Alegre"
b4df0250-cf71-498d-801c-d664e2307c29,Teclado,1,2214.35,2025-04-06 02:17:09,"33900 Jessica Station, Rio de Janeiro"
0af2e832-8ab5-48d4-8517-3f68457a1403,Teclado,3,1653.11,2025-05-20 14:16:10,"314 Brittany Curve Suite 464, São Paulo"
8b0ea79d-ac77-4ba1-88c3-a7b0b3f805e1,Teclado,3,2549.37,2024-12-07 15:26:56,"48907 Castro Wells, São Paulo"
38165e0c-24b4-40dd-92a7-d50bd5dbeed8,Cadeira Gamer,1,3150.06,2025-01-03 00:50:55,"8378 Catherine Forest, São Paulo"
47351cd5-19d0-4ce8-b1f0-e5b87cc35266,Monitor,1,2954.65,2025-01-01 10:02:02,"9132 Leslie Overpass, Curitiba"
a50c0544-8b9a-49e8-bbe4-c81bbdeb4b71,Mouse,1,4083.38,2024-12-07 09:42:37,"7794 Murphy Court Apt. 069, Curitiba"
33f2608d-6e21-4cf7-a524-70aba92053b7,Mouse,5,4716.39,2024-12-13 14:15:04,"8378 Emily Fork Suite 675, Curitiba"
74c6aa3a-2ddf-495d-a32b-310bcf2de976,Webcam,2,294.75,2025-05-01 04:55:43,"870 Brittany Mill Apt. 063, Rio de Janeiro"
3f023b12-431c-4cbd-8d8b-609e32ffc350,Headset,2,224.91,2025-01-25 11:02:01,"251 Rebecca Fork Apt. 001, Curitiba"
28c6feb1-a8ac-4d17-8cbf-4c6b87cc7c54,Teclado,2,978.77,2024-12-11 07:12:30,"979 Howell Field Suite 517, Belo Horizonte"
b601dc3e-2b16-499d-bc43-88dfa344866e,Webcam,4,743.34,2025-03-20 20:35:49,"62047 Marcus Run, Belo Horizonte"
a6acc1cd-29de-46ea-9383-fbaaea54fc37,Mouse,1,3164.55,2025-03-09 18:01:47,"13222 Cynthia Via, Curitiba"
8391c5cb-b543-48f7-88a3-167c5ad92fb6,Notebook,5,1484.1,2025-05-19 06:59:05,"05644 Pierce Street, Rio de Janeiro"
2f5aa86e-099e-4b98-b527-e950639195fe,Webcam,3,208.68,2024-12-08 13:23:43,"9004 Chambers Port, Curitiba"
ec0d54d2-0e95-4a88-aa9a-30c8994bda51,Notebook,5,738.34,2025-05-04 03:08:55,"2841 Mcgrath Plain, Curitiba"
bbd130ed-038a-4939-a2c6-3173f79123fd,Headset,2,3369.68,2025-05-02 13:18:36,"03181 Steven Ramp Suite 860, Porto Alegre"
0afbde0b-e92d-4a2f-8134-058c9d6a5798,Teclado,2,608.31,2025-04-07 04:09:03,"71194 William Walk, São Paulo"
fc1ef984-91a9-4b14-bc7d-43f524d551c4,Cadeira Gamer,4,507.24,2025-01-28 00:23:18,"6545 Maurice Roads, Belo Horizonte"
1d3aed82-06bd-4896-b6c8-b080b7d1dd3a,Monitor,5,4320.69,2025-05-15 13:26:00,"94753 Martin Spurs Suite 611, Rio de Janeiro"
2931fd28-b29a-4630-b4a9-d8738e9dc090,Cadeira Gamer,1,3810.17,2025-04-27 12:52:19,"67924 Ford Loop Suite 556, Curitiba"
a18c17d3-1c2a-45d7-b4c5-b02e9f5cf0f1,Monitor,5,1213.05,2025-01-04 11:28:49,"99777 Parks Parkway Suite 690, Porto Alegre"
bd6e283d-8dfa-4ce2-a6a6-59657b9533ee,Monitor,5,2987.18,2025-03-13 22:41:01,"6261 Christopher River, Porto Alegre"
2b5c9429-314c-40d2-bc5b-d66862ea806b,Monitor,5,1026.27,2025-01-29 21:11:02,"5916 Craig Row, Belo Horizonte"
0e1ae707-c65f-454a-be25-e30072fa6699,Teclado,5,4687.4,2025-04-01 09:53:08,"878 Manning Alley Apt. 283, Porto Alegre"
682f37c5-1137-4834-b329-982f5b890463,Notebook,5,780.73,2025-02-21 06:25:58,"5648 Fields Freeway, Curitiba"
254b0c80-265b-4efe-a4d0-ca4c438511a6,Teclado,1,386.62,2025-01-06 03:16:45,"04608 Howard Cliffs, Belo Horizonte"
b550a64a-5ce5-431c-bcdd-08d34e11c550,Mouse,2,994.13,2025-05-02 14:50:13,"9259 Carlson Turnpike, Rio de Janeiro"
0ace6e59-fcd3-452a-b6cf-d1813dfa58a2,Teclado,5,1311.25,2025-03-16 03:44:27,"3849 Brown Points, Rio de Janeiro"
0a8651b0-c067-48b7-9ea0-9e1e7b07d3e9,Headset,2,2699.32,2025-02-05 20:38:41,"308 Gabrielle Flats Apt. 812, Rio de Janeiro"
cfac07e1-bea2-48cf-988a-f3e13623f0b3,Webcam,4,2289.4,2025-01-04 20:22:04,"97020 Nathan Freeway, Belo Horizonte"
e762dd62-906e-4104-b187-7e697a8c02f6,Cadeira Gamer,5,923.22,2025-01-10 03:43:41,"96796 Holmes Plains, Porto Alegre"
18b725e9-4226-4d09-85be-bfb6f777aadb,Monitor,1,84.1,2025-02-21 01:45:58,"40299 Mercer Expressway Apt. 034, Rio de Janeiro"
dd3bcf60-0d5d-44bb-a359-fb3407eedcf4,Notebook,1,4477.33,2025-01-11 04:00:26,"3796 Randy Lock, São Paulo"
69931e38-0eef-425e-bced-b9d8de282cec,Headset,4,122.5,2025-02-10 17:06:16,"204 Monroe Groves, Rio de Janeiro"
750947ba-fea9-42d3-a62b-b8caee8d67f4,Headset,5,169.37,2025-04-02 16:34:23,"4490 Brandon Meadows Suite 806, Rio de Janeiro"
f370028d-8fb9-48fe-9089-54204f939180,Notebook,2,1402.4,2025-01-05 18:11:08,"263 Bush Harbor Apt. 877, Curitiba"
382c2ddc-c793-40d6-8339-97723b1850d8,Webcam,3,1162.33,2025-05-11 07:05:41,"0097 Mark Ville, Rio de Janeiro"
be9685b2-71ee-4c4c-ae4c-4da8e0296a1e,Monitor,2,3410.52,2025-04-27 22:19:18,"58532 Jones Club Apt. 727, Rio de Janeiro"
2f08e6d3-74d1-43b5-b3fa-58815950036a,Notebook,3,2640.98,2025-04-15 21:38:20,"0229 Reyes Village Apt. 620, São Paulo"
35b92178-3053-4e1b-a41c-dbc6b8e03350,Webcam,3,2721.54,2025-03-08 07:09:42,"882 Dylan Vista Apt. 844, São Paulo"
91a638da-8f0a-4251-9c02-679e45bb2177,Cadeira Gamer,1,2690.24,2025-01-09 05:30:05,"91007 Thomas Trail Apt. 690, Rio de Janeiro"
b9c269b3-86ff-4788-8a61-416a512b8ba1,Teclado,4,1490.73,2025-01-23 21:42:48,"78112 Nicholas Garden Apt. 536, Rio de Janeiro"
d2cabea8-ba5c-4dd3-8891-fb2b2ed10770,Cadeira Gamer,1,3587.96,2025-03-23 19:09:55,"03820 Bethany Islands, Porto Alegre"
714a7b8e-d788-439a-9bd1-f7c2fce6ab5d,Cadeira Gamer,1,1606.12,2025-01-17 22:46:05,"15451 Steven Port, Curitiba"
616ca917-cc96-464c-90ef-062746972e1f,Headset,3,958.75,2024-12-31 00:20:25,"70097 Marshall Road, São Paulo"
a8beb9cf-f512-4470-a5a5-20c42af38d08,Headset,1,1802.46,2025-03-02 10:06:10,"505 Foster Ridges Suite 269, Rio de Janeiro"
e6001cf3-2a96-45aa-a98d-b23a81ed2c71,Cadeira Gamer,3,4533.65,2025-03-04 17:18:08,"6610 Davis Valleys Suite 532, Belo Horizonte"
3838d5d9-fa12-4211-a4a0-031c8c8df832,Headset,4,1430.59,2025-04-05 14:48:17,"5447 Mitchell Crescent, Curitiba"
f1087578-674c-4da9-a89b-a5a2eb1d15c3,Headset,1,4912.02,2025-03-27 01:14:55,"82116 Perez Islands Apt. 902, Belo Horizonte"
055513cc-f69f-47aa-869b-3df9272ceccb,Mouse,1,4169.94,2025-01-28 01:31:02,"38840 Cochran Plaza, São Paulo"
0ae9a6bc-715c-487d-90bf-11656b2d41e3,Mouse,2,2309.01,2025-03-21 00:53:05,"23440 Powers Square Suite 762, São Paulo"
3a9bbdee-0e97-46dd-bc74-7f6fdedeac7a,Monitor,2,3939.3,2025-03-20 05:33:28,"5039 Michelle Throughway Apt. 151, São Paulo"
3c3b46eb-812c-42d3-b5cb-27f8d04820f9,Notebook,2,4798.26,2025-01-06 11:16:56,"034 Sonya Pike Suite 514, Rio de Janeiro"
e9e821ef-bbc1-432d-92cb-d9e8ea16b57a,Mouse,2,4348.77,2025-05-14 22:48:21,"67404 Baker Forges Suite 383, Curitiba"
f0540705-6698-41ee-9bb4-f4ff78dc05cc,Notebook,5,787.34,2024-12-22 11:46:33,"03636 Brittany Views Apt. 127, Curitiba"
a4aba720-ce58-4ca0-8aa8-9ba6a04e1e84,Webcam,1,4067.03,2025-03-11 17:21:09,"5372 Emily Via Suite 201, Belo Horizonte"
3c4e88bb-ca44-4129-b304-bffc366fa55d,Headset,4,2534.8,2025-05-20 06:02:53,"711 David Dale, Rio de Janeiro"
5d25cf28-1766-4204-ad5a-bd21ed8f2fc9,Notebook,2,728.48,2025-04-13 06:03:50,"2536 Gibson Pass Apt. 268, Rio de Janeiro"
429e828d-f5ee-47ba-b23a-5b934d9427b2,Teclado,3,4040.1,2024-12-14 23:05:54,"6898 Bailey Trace, Porto Alegre"
5e85d484-9206-4a1b-af63-f7d5d31c16f9,Cadeira Gamer,3,4066.39,2025-04-17 12:44:09,"21594 Mooney Creek Apt. 915, Belo Horizonte"
d5991a17-c82e-4c7f-beea-564b4fdf5f79,Notebook,2,879.85,2025-01-19 21:50:52,"3293 Katherine Burgs Apt. 325, Belo Horizonte"
c58dbf97-5704-43bd-bb0a-86453c9538d9,Teclado,2,3089.67,2025-05-25 11:24:15,"82050 Savannah Crest, Curitiba"
584e1ee1-94c9-45bd-9c99-6b51dd6bb7bd,Teclado,4,2100.05,2025-05-16 18:41:37,"6877 Whitaker Rue Apt. 197, Rio de Janeiro"
14445fc4-23c2-4a2b-9581-c8aad36361c5,Teclado,5,746.41,2025-01-23 23:52:09,"48291 Dale Trafficway, Belo Horizonte"
7c410d63-7c39-4750-9e5b-ceae3df48182,Mouse,3,3914.01,2025-05-06 18:26:07,"35513 Patrick Freeway Suite 763, Porto Alegre"
74b56245-f547-4850-9db7-8c55f5217445,Mouse,2,3667.19,2025-04-23 17:15:52,"686 Wright Stravenue, São Paulo"
46689bb0-e5c1-448c-a647-7a0b91ae1fcf,Headset,5,617.54,2025-02-22 19:33:57,"61364 Benjamin Roads Suite 330, Rio de Janeiro"
743df080-a3ee-42f3-a43d-e5d566ff8fc5,Notebook,3,3909.88,2025-01-10 19:10:08,"388 Price Plain, Rio de Janeiro"
b5603437-1851-4a17-990e-f3d41c4dd05a,Cadeira Gamer,4,65.24,2025-02-22 01:49:03,"16004 Nathan Ridges Apt. 101, Belo Horizonte"
772c777a-a9ca-40fe-8579-e51d603f2bc4,Teclado,3,733.2,2025-03-29 22:28:38,"485 Heidi Shoal Apt. 694, São Paulo"
89d42526-d869-4878-b3e3-ba9a2d0a0590,Notebook,3,3839.84,2025-04-06 07:37:32,"893 James Key, Rio de Janeiro"
57166e74-686e-4570-8231-f82563ba0acb,Webcam,2,602.76,2025-04-18 01:56:42,"181 Evans Key, Belo Horizonte"
0f7f4fa6-d369-4e24-9ea4-c728a6faf428,Notebook,5,4183.91,2025-01-16 02:15:01,"0038 Clarke Ville, Porto Alegre"
7df8a6ea-2617-44b2-afdc-95cb0d2ef836,Monitor,5,2899.8,2025-05-24 00:47:30,"199 Joseph Falls, Rio de Janeiro"
bc7c41c1-b3b6-4a29-b50d-f6a356908654,Mouse,1,1308.3,2025-04-19 10:31:51,"26595 Green Lake, Porto Alegre"
4be8b453-5830-4f87-8960-589c4f0988fb,Notebook,2,2273.63,2025-03-03 20:25:03,"140 Andrea Cliffs Apt. 890, Rio de Janeiro"
a0540452-4b4d-4597-8b21-d6eec3a4a877,Headset,3,3735.64,2024-12-06 04:05:48,"888 Nathaniel Island, São Paulo"
4aca8123-360a-4a79-8cd0-671f400934b6,Monitor,2,673.51,2025-05-03 02:22:45,"44295 Underwood Port Apt. 074, Rio de Janeiro"
972d47d1-bf27-4d13-a2f0-ac7333f6c256,Headset,1,110.63,2025-02-26 09:33:22,"3829 Porter Crescent, Belo Horizonte"
bc113874-5e0e-4ad5-abae-40641a7cedba,Webcam,5,455.89,2024-12-07 17:00:55,"803 Rodriguez Island Suite 975, Belo Horizonte"
abf2ba90-927e-47bb-b6a4-b83684dbaeca,Webcam,1,2497.32,2025-01-21 00:43:01,"8057 Jesse Grove, Curitiba"
d04217ab-084e-4200-8063-7919ed69543b,Teclado,1,2272.71,2025-05-11 11:42:37,"9900 Watson Mountain, Belo Horizonte"
9a3470db-17bf-4c4b-aa22-9d334986e3a7,Teclado,2,1841.22,2025-03-18 18:17:52,"3692 Walls Turnpike Suite 860, Rio de Janeiro"
eedba48f-fba7-443b-855d-6bb2f2252258,Mouse,1,642.58,2025-03-04 01:23:58,"21784 Derek Junctions Apt. 595, Porto Alegre"
b6391366-caa8-455d-a7ff-5b9db0ea3d2b,Webcam,1,925.3,2025-02-24 08:12:25,"142 Sarah Haven, Curitiba"
8463b9d1-9a1e-4061-85ed-aaba196eae11,Headset,2,372.17,2025-05-08 20:38:15,"77350 Serrano Tunnel Suite 428, Belo Horizonte"
b4f87c5d-683b-4bd1-8e53-37f91afdaa9f,Mouse,2,4811.2,2025-05-28 07:43:35,"323 Michael Curve Suite 044, Rio de Janeiro"
53a528df-464e-4b38-8801-2207b9f2a8b4,Mouse,2,1543.03,2024-12-29 08:05:16,"3500 Miller Knolls Suite 835, Curitiba"
2a44afa1-5e46-404e-be79-222caa00e2ec,Mouse,4,3009.43,2024-12-23 18:09:21,"918 Sandra Center, Curitiba"
7e5858d1-fd7f-4155-998d-002a5d742353,Webcam,2,187.32,2025-02-28 14:33:16,"8807 Nichols Shore Suite 927, Porto Alegre"
0a379827-bfa2-4450-8e9d-854bac9a269c,Notebook,5,2791.17,2025-05-09 12:06:34,"0537 Ryan Junction Apt. 792, São Paulo"
a324a1d0-8ab7-4bf3-a4de-892d24c9b32d,Headset,5,3100.06,2025-02-09 17:21:33,"7290 Brown Mountains, Curitiba"
641843c3-2d82-4f35-8ebd-a372179a9d32,Cadeira Gamer,5,4333.04,2025-03-09 00:38:52,"912 Pamela Plains, São Paulo"
16994783-79ee-4884-bc3c-9a64d6755b8d,Headset,2,4751.53,2024-12-13 07:30:46,"87861 Martin Mountain Suite 281, Rio de Janeiro"
a6378ed8-78a9-4a65-9115-6df7c05d881d,Notebook,2,1937.43,2024-12-09 03:39:51,"588 Chris Glens Suite 105, São Paulo"
4640c0e4-881b-46fc-9174-dd2fbeef7eda,Cadeira Gamer,2,1046.88,2025-03-23 17:34:21,"658 Lewis Field, Belo Horizonte"
befc0558-019a-479e-96f3-7cdc77f267f1,Mouse,4,2929.49,2025-01-31 03:34:13,"91135 Christopher Mountains, Rio de Janeiro"
efd88932-5ee8-4e32-8550-af98999322d0,Webcam,1,4779.36,2025-01-24 03:35:37,"9637 Kramer Gateway, Rio de Janeiro"
850da409-cbee-427b-8171-145b3df68c6f,Webcam,2,4489.7,2024-12-15 19:59:14,"900 Bartlett Freeway, Belo Horizonte"
07dca9c6-118d-4020-a4de-de61a1f828c8,Mouse,1,366.96,2025-03-09 10:16:51,"4947 Jonathon Avenue, Porto Alegre"
21942a05-5a8f-4936-9907-18954a36bf07,Monitor,1,3030.68,2025-01-10 09:02:05,"95928 Watson Forest Suite 649, São Paulo"
a80837d3-0ddd-4525-8d6c-d3d6a9c37a17,Webcam,3,2297.95,2025-02-26 18:44:28,"702 Rebekah Motorway, Curitiba"
dd2a81b8-2911-499f-92e2-5a073c62416d,Notebook,5,4406.75,2025-03-19 20:30:51,"107 Rogers Islands Apt. 749, São Paulo"
0116fb44-d983-423b-a803-d819bba5bcba,Teclado,3,71.93,2025-05-05 02:17:05,"958 Parks Port Apt. 810, São Paulo"
45d2b489-faea-41c2-9666-6a534a44b3a2,Headset,5,2243.56,2025-02-05 05:45:59,"80190 Johnson Throughway, Rio de Janeiro"
8b22e991-f1e4-421d-8c67-d50c2d84919f,Monitor,1,2939.42,2025-04-21 04:59:58,"7234 Sara Ports, Curitiba"
ae108a50-f861-49a8-9a62-44b1701b0d40,Monitor,1,3826.26,2025-05-19 12:11:42,"2466 Christopher Spring, Belo Horizonte"
19987270-d187-460d-94a1-ab5e64e6895c,Webcam,3,1605.02,2025-01-07 06:57:58,"18345 Thomas Tunnel Apt. 337, Rio de Janeiro"
31ed7794-e896-4f71-8248-16aa7a619cc1,Headset,2,3633.47,2025-02-18 21:37:48,"80723 Bruce Prairie, São Paulo"
36887ff9-da6b-41d0-b429-dac418e3711b,Monitor,5,2880.35,2025-01-12 15:33:59,"3628 Nguyen Rapid, Curitiba"
0ff58d7a-e6b6-468c-b3b4-b52ce17e8a68,Monitor,1,2647.35,2025-05-13 06:31:29,"35360 Emily Lane Suite 430, Belo Horizonte"
e548cfea-ffbc-476d-878c-d869c4942cb6,Mouse,1,2329.42,2025-01-06 15:41:21,"2403 Cody Court, Rio de Janeiro"
6daca673-bbfa-4f13-9dd9-ad65b40c52e2,Notebook,4,1997.51,2025-03-19 04:35:43,"88131 Amber Fields, Belo Horizonte"
585370bc-0a8a-498c-b5c5-9c6987a4b2b0,Mouse,2,3689.03,2025-04-28 15:24:48,"644 Peter Parks, Porto Alegre"
9c34e8db-291a-46d3-944e-991dff573c01,Teclado,4,2339.43,2025-04-29 03:12:57,"431 April Common, Porto Alegre"
70395eac-518e-4fd5-9f9e-3a7faafa76ab,Mouse,3,2739.51,2025-01-24 01:34:21,"756 Adriana Unions, Rio de Janeiro"
06158250-3d96-4736-904b-d194d4549a94,Mouse,2,707.71,2025-05-15 08:43:12,"8294 Robinson Park Suite 773, Belo Horizonte"
f1a28425-6a45-4998-9490-7c562b22ae24,Webcam,2,2552.86,2025-02-01 13:13:16,"1750 Jones Loaf, São Paulo"
f79b90a5-9653-4ac4-93ee-dd14d8c366de,Mouse,2,1890.93,2025-03-27 06:31:41,"356 Lee Cliffs, Porto Alegre"
150a6fa5-7cf5-4540-b1c3-c0ac6503f92e,Webcam,3,2873.38,2025-02-15 17:16:42,"231 Charles Square, Belo Horizonte"
eb758963-b419-42d4-8c75-2a3987a44ad7,Notebook,1,3808.28,2025-05-17 08:06:16,"10363 Perez Crossing, Curitiba"
4d7b5639-74cf-4fbe-88c1-dceeddd41b58,Mouse,3,1130.62,2025-05-19 22:38:57,"7979 Ramirez Squares, São Paulo"
34b371c2-3917-46f4-b202-88b11a7fa038,Cadeira Gamer,1,3198.33,2025-01-22 20:15:32,"528 Ellis Way Apt. 281, Porto Alegre"
b6aea1f9-a62b-4cf3-a708-d7e22069cac0,Mouse,4,4835.4,2025-01-07 11:14:08,"1991 Jason Ridge Apt. 264, Porto Alegre"
ef495f30-a4e8-416a-8a4e-28ded679c2e3,Cadeira Gamer,4,3096.17,2025-04-23 18:42:15,"5961 Mills Ridge, Curitiba"
2e9a8057-996f-4b18-8c9a-eacad29c44b5,Mouse,3,4789.37,2025-01-18 23:44:21,"487 Oneal Pike, Rio de Janeiro"
f7cebc7c-18a6-411f-95ef-2c9cfafb1864,Cadeira Gamer,5,2754.89,2025-03-21 23:06:39,"82489 Sierra Row Suite 431, Porto Alegre"
75cc226f-81b6-4a32-ab33-36b331e45da0,Headset,4,789.82,2025-04-19 17:44:35,"32422 Cohen Inlet Suite 250, Rio de Janeiro"
a24e21df-5431-4a37-8efc-3f48c4551362,Mouse,2,793.22,2025-03-15 16:25:52,"489 Robert Drive, Belo Horizonte"
78d6f204-6405-4a35-938c-ed6c74f12ccd,Headset,3,1266.2,2025-03-07 03:44:33,"800 Ortiz Parkway Suite 319, São Paulo"
30b0a97c-d07f-4ee9-86cb-a47cd6548e6f,Webcam,1,682.21,2025-05-12 20:49:09,"181 Knight Vista, Belo Horizonte"
d47af1e5-e6fd-46ce-a76c-78f5e56f0a50,Webcam,4,689.31,2024-12-09 14:48:28,"715 Berg Walks Apt. 153, São Paulo"
0d494aeb-6e19-4dfa-81ce-ce2af792e7b8,Teclado,2,1759.42,2025-04-15 03:56:33,"524 Charles Fort Apt. 495, Curitiba"
b39f2d4f-848d-49b2-9eba-81e87aae7851,Cadeira Gamer,1,4655.74,2024-12-14 20:10:30,"835 Green Overpass, Belo Horizonte"
7be73fce-5549-4c2c-bb79-b0a6b8a33285,Teclado,1,4177.58,2024-12-23 06:02:56,"31860 Jason Forest, Belo Horizonte"
6d40c63c-aad7-415c-a6e8-9ff7f0263c7b,Headset,3,4174.11,2025-02-19 03:58:16,"6949 Brian Drives Apt. 657, Rio de Janeiro"
207b223e-a963-4641-867a-76d790daed9e,Teclado,2,1850.85,2025-03-11 04:12:26,"19111 Herrera Views Suite 428, São Paulo"
1b2dc6fd-f87d-4a48-9fae-269b6274f5ec,Headset,2,1687.48,2025-01-20 15:52:15,"353 Morrison Pines Suite 570, São Paulo"
5fab4ce8-4bb2-431d-a42d-164afa3a7d4d,Monitor,1,285.88,2025-02-13 21:07:11,"0649 Emily Island Suite 185, São Paulo"
ff6edcc7-d02e-498c-b553-8d7af45eb299,Monitor,4,1695.03,2025-02-01 14:17:37,"3394 Scott Views, Rio de Janeiro"
73877387-f1ca-4a86-b3ff-e8b1dd5eff12,Notebook,5,3816.75,2025-01-14 17:08:03,"50397 Amy Light, Curitiba"
6f400114-c10b-4c1c-97f1-b9cbcd86972b,Webcam,2,77.39,2025-01-09 02:30:31,"74063 James Fords, Belo Horizonte"
0a44c686-226b-4080-a056-9dcec450c3f3,Teclado,2,2811.5,2025-05-03 20:50:20,"968 Spencer Causeway Apt. 775, Porto Alegre"
3427ce40-2850-4670-b49f-7c3f36b193e9,Cadeira Gamer,4,4409.12,2025-01-11 07:51:43,"062 Gonzales Extension Apt. 171, Belo Horizonte"
51d24521-b47b-4222-bdcf-19c4750282f2,Headset,4,3826.91,2025-03-15 22:53:19,"438 Dalton Ports Apt. 705, Rio de Janeiro"
94c83164-d4cf-4368-b53c-c1e5682523ab,Notebook,4,1156.4,2025-05-06 04:14:58,"0640 Stacy Cape Suite 048, Rio de Janeiro"
9bd58241-37ba-4e0c-a271-827d418423b5,Teclado,4,2040.01,2025-05-05 23:50:59,"217 Joshua Spur Apt. 242, Porto Alegre"
780c24bf-e4dc-4c15-9ab5-9a053bcf7c49,Webcam,5,871.9,2025-03-01 03:23:53,"3747 Adriana Shoals Apt. 562, Belo Horizonte"
8a9d3240-3154-4589-9e1a-87db6b7992de,Webcam,5,4351.14,2024-12-07 01:06:53,"483 Kara Cliffs Suite 692, Porto Alegre"
a9f99197-968a-4719-b324-941c5ec4ddf0,Headset,1,2074.6,2025-05-05 09:21:29,"682 Santana Branch, São Paulo"
224da56c-6152-4ea9-ae13-1b1972f1cc24,Mouse,3,2952.87,2025-01-21 13:00:44,"04942 Pena Throughway Apt. 293, Rio de Janeiro"
1a3ef280-6bb5-4f92-b9a4-026a53362c20,Notebook,2,3029.92,2025-02-15 17:44:12,"715 Robert Streets Apt. 269, São Paulo"
09e335ca-4ebe-44db-a67c-bce477f09d6b,Notebook,1,2848.47,2024-12-26 16:49:58,"72648 Johnson Square Suite 834, Porto Alegre"
